"Index","KrakenXrpUsd.Open","KrakenXrpUsd.High","KrakenXrpUsd.Low","KrakenXrpUsd.Close","KrakenXrpUsd.Volume","KrakenXrpUsd.Adjusted"
2017-10-03T16:00:00.000Z,0.20096,0.20428,0.20013,0.20207,989035.64881336,0.20207
2017-10-03T20:00:00.000Z,0.20169,0.20359,0.20150,0.20272,362327.66087878,0.20272
2017-10-04T00:00:00.000Z,0.20280,0.20479,0.20233,0.20340,388216.65710819,0.20340
2017-10-04T04:00:00.000Z,0.20348,0.20719,0.20325,0.20662,1233023.30931711,0.20662
2017-10-04T08:00:00.000Z,0.20632,0.20638,0.20271,0.20400,871190.45895784,0.20400
2017-10-04T12:00:00.000Z,0.20439,0.21199,0.20150,0.21188,2522980.64998306,0.21188
2017-10-04T16:00:00.000Z,0.21170,0.21599,0.20890,0.21207,4212739.24131270,0.21207
2017-10-04T20:00:00.000Z,0.21218,0.21900,0.21117,0.21392,3127882.29352085,0.21392
2017-10-05T00:00:00.000Z,0.21361,0.23295,0.21361,0.22464,7378962.65858443,0.22464
2017-10-05T04:00:00.000Z,0.22533,0.22799,0.21644,0.22296,2750607.41729218,0.22296
2017-10-05T08:00:00.000Z,0.22255,0.22536,0.21875,0.22180,1552631.24145776,0.22180
2017-10-05T12:00:00.000Z,0.22180,0.23750,0.22170,0.23700,3255239.35943573,0.23700
2017-10-05T16:00:00.000Z,0.23689,0.23718,0.22823,0.23678,3123345.87267565,0.23678
2017-10-05T20:00:00.000Z,0.23690,0.24467,0.23579,0.23820,4463119.02345379,0.23820
2017-10-06T00:00:00.000Z,0.23820,0.23944,0.23345,0.23430,2272219.16600403,0.23430
2017-10-06T04:00:00.000Z,0.23408,0.23884,0.23400,0.23764,1618821.43610691,0.23764
2017-10-06T08:00:00.000Z,0.23764,0.24400,0.23760,0.24145,1479997.92001451,0.24145
2017-10-06T12:00:00.000Z,0.24134,0.24400,0.23713,0.24080,2805870.66115427,0.24080
2017-10-06T16:00:00.000Z,0.24200,0.24334,0.23750,0.23762,1475548.94907934,0.23762
2017-10-06T20:00:00.000Z,0.23762,0.23762,0.23277,0.23360,2156587.52190102,0.23360
2017-10-07T00:00:00.000Z,0.23360,0.23699,0.23281,0.23390,1662187.78123881,0.23390
2017-10-07T04:00:00.000Z,0.23430,0.23750,0.23376,0.23530,491904.81693546,0.23530
2017-10-07T08:00:00.000Z,0.23530,0.23640,0.23290,0.23375,675929.53335344,0.23375
2017-10-07T12:00:00.000Z,0.23295,0.23570,0.23203,0.23500,1020720.73648238,0.23500
2017-10-07T16:00:00.000Z,0.23500,0.23587,0.23341,0.23560,597930.73494657,0.23560
2017-10-07T20:00:00.000Z,0.23443,0.24050,0.23423,0.23873,1609679.77375792,0.23873
2017-10-08T00:00:00.000Z,0.23992,0.24060,0.23769,0.23992,622243.39230150,0.23992
2017-10-08T04:00:00.000Z,0.23992,0.24071,0.23792,0.24060,293297.32646939,0.24060
2017-10-08T08:00:00.000Z,0.24060,0.26699,0.23995,0.26696,6223498.75799055,0.26696
2017-10-08T12:00:00.000Z,0.26603,0.26990,0.25504,0.26080,4810569.20735782,0.26080
2017-10-08T16:00:00.000Z,0.26070,0.26500,0.25804,0.26270,2290128.30492818,0.26270
2017-10-08T20:00:00.000Z,0.26376,0.27990,0.26280,0.27754,4387768.73010467,0.27754
2017-10-09T00:00:00.000Z,0.27900,0.27989,0.25892,0.26900,4420925.62947793,0.26900
2017-10-09T04:00:00.000Z,0.26900,0.27391,0.26551,0.26618,2024806.40122346,0.26618
2017-10-09T08:00:00.000Z,0.26760,0.27355,0.26331,0.27085,1684311.39039722,0.27085
2017-10-09T12:00:00.000Z,0.27085,0.27678,0.26951,0.27340,1719095.37765389,0.27340
2017-10-09T16:00:00.000Z,0.27340,0.27500,0.23700,0.24651,5362001.93431841,0.24651
2017-10-09T20:00:00.000Z,0.24153,0.25899,0.24021,0.24904,4504151.42509415,0.24904
2017-10-10T00:00:00.000Z,0.24907,0.25143,0.23705,0.24617,3945056.96407576,0.24617
2017-10-10T04:00:00.000Z,0.24752,0.25368,0.24404,0.25026,813716.60789697,0.25026
2017-10-10T08:00:00.000Z,0.25045,0.25499,0.24690,0.25100,1379330.50098622,0.25100
2017-10-10T12:00:00.000Z,0.25104,0.27300,0.24847,0.25677,3974529.24853838,0.25677
2017-10-10T16:00:00.000Z,0.25786,0.26300,0.25164,0.25750,2950346.98721003,0.25750
2017-10-10T20:00:00.000Z,0.25750,0.26190,0.25282,0.25748,1488907.87437343,0.25748
2017-10-11T00:00:00.000Z,0.25599,0.26100,0.25305,0.26090,1035042.94274911,0.26090
2017-10-11T04:00:00.000Z,0.26030,0.26604,0.25700,0.26467,1242426.94789654,0.26467
2017-10-11T08:00:00.000Z,0.26467,0.26948,0.25601,0.25653,1978655.81814515,0.25653
2017-10-11T12:00:00.000Z,0.26005,0.26200,0.25683,0.26039,1511817.05059593,0.26039
2017-10-11T16:00:00.000Z,0.26003,0.26274,0.25753,0.26200,1255313.84493548,0.26200
2017-10-11T20:00:00.000Z,0.26200,0.26456,0.25990,0.26300,1150178.31617805,0.26300
2017-10-12T00:00:00.000Z,0.26300,0.26580,0.26129,0.26192,984354.09903334,0.26192
2017-10-12T04:00:00.000Z,0.26196,0.26394,0.25400,0.25709,1355695.77439964,0.25709
2017-10-12T08:00:00.000Z,0.25571,0.26000,0.25041,0.25918,1309914.84054182,0.25918
2017-10-12T12:00:00.000Z,0.25857,0.26197,0.25100,0.25519,3635198.53332135,0.25519
2017-10-12T16:00:00.000Z,0.25523,0.25577,0.24613,0.25188,5609200.13873283,0.25188
2017-10-12T20:00:00.000Z,0.25183,0.25493,0.24590,0.24590,1130490.89453980,0.24590
2017-10-13T00:00:00.000Z,0.24588,0.24847,0.23800,0.24300,4188871.33391825,0.24300
2017-10-13T04:00:00.000Z,0.24300,0.25550,0.23500,0.24502,2833420.87045225,0.24502
2017-10-13T08:00:00.000Z,0.24502,0.24830,0.24123,0.24485,980189.04026554,0.24485
2017-10-13T12:00:00.000Z,0.24485,0.26100,0.24450,0.25792,2192148.90272466,0.25792
2017-10-13T16:00:00.000Z,0.25786,0.26500,0.25500,0.25607,2525703.30088718,0.25607
2017-10-13T20:00:00.000Z,0.25697,0.26199,0.25290,0.25887,921187.65121658,0.25887
2017-10-14T00:00:00.000Z,0.25900,0.26800,0.25800,0.26250,1602864.11397578,0.26250
2017-10-14T04:00:00.000Z,0.26150,0.26250,0.25600,0.25924,906420.03172634,0.25924
2017-10-14T08:00:00.000Z,0.25905,0.26742,0.25750,0.25969,1122864.76572257,0.25969
2017-10-14T12:00:00.000Z,0.25920,0.26297,0.25493,0.25791,1076400.80398682,0.25791
2017-10-14T16:00:00.000Z,0.25791,0.26390,0.25501,0.26000,1071475.78204707,0.26000
2017-10-14T20:00:00.000Z,0.25970,0.26300,0.25600,0.25807,1410578.08878716,0.25807
2017-10-15T00:00:00.000Z,0.25600,0.26389,0.25388,0.26177,1514381.96610913,0.26177
2017-10-15T04:00:00.000Z,0.26047,0.26200,0.25553,0.25804,322431.86370104,0.25804
2017-10-15T08:00:00.000Z,0.25704,0.25977,0.25000,0.25222,1042968.68722931,0.25222
2017-10-15T12:00:00.000Z,0.25278,0.26300,0.25261,0.26207,1267177.09120439,0.26207
2017-10-15T16:00:00.000Z,0.26208,0.26890,0.26208,0.26480,2765415.86826484,0.26480
2017-10-15T20:00:00.000Z,0.26578,0.26600,0.26108,0.26550,884976.19234374,0.26550
2017-10-16T00:00:00.000Z,0.26500,0.26589,0.26052,0.26115,845304.38796237,0.26115
2017-10-16T04:00:00.000Z,0.26115,0.28000,0.26100,0.27578,3075232.95409424,0.27578
2017-10-16T08:00:00.000Z,0.27690,0.28000,0.26510,0.27910,2820479.30099682,0.27910
2017-10-16T12:00:00.000Z,0.27910,0.29490,0.27600,0.28133,7033568.41764247,0.28133
2017-10-16T16:00:00.000Z,0.28185,0.28470,0.25000,0.25950,8163137.51160126,0.25950
2017-10-16T20:00:00.000Z,0.25900,0.26597,0.25100,0.25800,4134760.29478078,0.25800
2017-10-17T00:00:00.000Z,0.25812,0.26599,0.25701,0.25711,2158546.56945720,0.25711
2017-10-17T04:00:00.000Z,0.25711,0.26303,0.25101,0.25676,2541733.73238637,0.25676
2017-10-17T08:00:00.000Z,0.25429,0.26159,0.25001,0.25001,2467491.48309322,0.25001
2017-10-17T12:00:00.000Z,0.25200,0.25900,0.24950,0.24950,2347638.91231529,0.24950
2017-10-17T16:00:00.000Z,0.24950,0.25448,0.23130,0.23794,7666429.00223976,0.23794
2017-10-17T20:00:00.000Z,0.23796,0.23945,0.21680,0.22889,7651757.72204776,0.22889
2017-10-18T00:00:00.000Z,0.22889,0.23499,0.22234,0.22846,2970313.96618768,0.22846
2017-10-18T04:00:00.000Z,0.22846,0.23623,0.22277,0.22500,2042944.66384715,0.22500
2017-10-18T08:00:00.000Z,0.22500,0.23399,0.22000,0.22500,1085739.77930707,0.22500
2017-10-18T12:00:00.000Z,0.22392,0.22700,0.21422,0.21834,3529282.58145462,0.21834
2017-10-18T16:00:00.000Z,0.22116,0.22477,0.19990,0.21144,9047808.23066671,0.21144
2017-10-18T20:00:00.000Z,0.21142,0.22136,0.20500,0.21789,2249689.37030499,0.21789
2017-10-19T00:00:00.000Z,0.21788,0.21869,0.20989,0.20989,1395323.11867183,0.20989
2017-10-19T04:00:00.000Z,0.20999,0.21695,0.20572,0.21280,2266871.86165357,0.21280
2017-10-19T08:00:00.000Z,0.21273,0.21344,0.20740,0.21006,1584916.60888343,0.21006
2017-10-19T12:00:00.000Z,0.21004,0.23000,0.20513,0.22887,2568966.52091691,0.22887
2017-10-19T16:00:00.000Z,0.22900,0.22999,0.21422,0.21507,2759181.06852361,0.21507
2017-10-19T20:00:00.000Z,0.21507,0.21786,0.21314,0.21322,961307.91740938,0.21322
2017-10-20T00:00:00.000Z,0.21527,0.21984,0.21300,0.21920,964635.50726848,0.21920
2017-10-20T04:00:00.000Z,0.21802,0.22487,0.21507,0.21739,895281.80861243,0.21739
2017-10-20T08:00:00.000Z,0.21701,0.21840,0.21400,0.21731,616853.05790842,0.21731
2017-10-20T12:00:00.000Z,0.21727,0.21795,0.21187,0.21481,763182.27536612,0.21481
2017-10-20T16:00:00.000Z,0.21362,0.21517,0.20901,0.20901,1294366.59399226,0.20901
2017-10-20T20:00:00.000Z,0.20904,0.21161,0.20600,0.20866,1252604.54809353,0.20866
2017-10-21T00:00:00.000Z,0.20858,0.21013,0.20547,0.20604,1095135.12468432,0.20604
2017-10-21T04:00:00.000Z,0.20604,0.20680,0.20007,0.20674,1295418.60680498,0.20674
2017-10-21T08:00:00.000Z,0.20340,0.20548,0.20068,0.20124,893632.73713081,0.20124
2017-10-21T12:00:00.000Z,0.20304,0.20521,0.19840,0.20150,1726034.03790988,0.20150
2017-10-21T16:00:00.000Z,0.20231,0.20520,0.19750,0.19906,1031041.62083200,0.19906
2017-10-21T20:00:00.000Z,0.19922,0.21094,0.19756,0.20862,2166474.28262962,0.20862
2017-10-22T00:00:00.000Z,0.20915,0.21314,0.20125,0.20500,1697647.97237896,0.20500
2017-10-22T04:00:00.000Z,0.20300,0.21100,0.19756,0.20453,893516.43633676,0.20453
2017-10-22T08:00:00.000Z,0.20453,0.20700,0.19700,0.19970,1013189.69834987,0.19970
2017-10-22T12:00:00.000Z,0.19970,0.20450,0.19912,0.20245,248296.43594131,0.20245
2017-10-22T16:00:00.000Z,0.20245,0.20367,0.20000,0.20002,325156.88506269,0.20002
2017-10-22T20:00:00.000Z,0.20002,0.20331,0.20000,0.20099,223715.73270037,0.20099
2017-10-23T00:00:00.000Z,0.20212,0.20212,0.19963,0.20023,272798.62670847,0.20023
2017-10-23T04:00:00.000Z,0.20023,0.20102,0.19374,0.19400,2169285.25575551,0.19400
2017-10-23T08:00:00.000Z,0.19551,0.19603,0.19123,0.19388,1019842.54422724,0.19388
2017-10-23T12:00:00.000Z,0.19282,0.19449,0.18700,0.18897,2273665.72953072,0.18897
2017-10-23T16:00:00.000Z,0.18860,0.19118,0.18690,0.19030,1591544.24904059,0.19030
2017-10-23T20:00:00.000Z,0.19030,0.19657,0.18946,0.19312,924352.32274519,0.19312
2017-10-24T00:00:00.000Z,0.19348,0.20760,0.18510,0.19960,2727629.57761289,0.19960
2017-10-24T04:00:00.000Z,0.19874,0.20600,0.19870,0.20595,1625146.61495327,0.20595
2017-10-24T08:00:00.000Z,0.20462,0.21090,0.20415,0.20818,1373665.28402417,0.20818
2017-10-24T12:00:00.000Z,0.20811,0.21700,0.20615,0.21215,2606172.93149746,0.21215
2017-10-24T16:00:00.000Z,0.21217,0.21400,0.20698,0.21016,1257461.09950643,0.21016
2017-10-24T20:00:00.000Z,0.21013,0.21126,0.20350,0.20543,946860.38911707,0.20543
2017-10-25T00:00:00.000Z,0.20515,0.20792,0.20000,0.20504,705301.90628708,0.20504
2017-10-25T04:00:00.000Z,0.20506,0.20789,0.20310,0.20553,372391.84686657,0.20553
2017-10-25T08:00:00.000Z,0.20524,0.21320,0.19942,0.20133,1096983.99354490,0.20133
2017-10-25T12:00:00.000Z,0.20133,0.20500,0.19900,0.20256,504224.15377118,0.20256
2017-10-25T16:00:00.000Z,0.20242,0.20358,0.19900,0.20247,689688.51670448,0.20247
2017-10-25T20:00:00.000Z,0.20223,0.20473,0.20000,0.20323,1347585.75524146,0.20323
2017-10-26T00:00:00.000Z,0.20307,0.20554,0.20102,0.20420,351844.94793724,0.20420
2017-10-26T04:00:00.000Z,0.20502,0.20602,0.20115,0.20370,283123.13433344,0.20370
2017-10-26T08:00:00.000Z,0.20259,0.20678,0.20259,0.20500,563397.35261547,0.20500
2017-10-26T12:00:00.000Z,0.20500,0.20669,0.20250,0.20310,790778.52958212,0.20310
2017-10-26T16:00:00.000Z,0.20300,0.20502,0.20113,0.20255,586268.92457028,0.20255
2017-10-26T20:00:00.000Z,0.20125,0.20414,0.20050,0.20280,787301.55638806,0.20280
2017-10-27T00:00:00.000Z,0.20280,0.20496,0.20170,0.20200,535885.33422658,0.20200
2017-10-27T04:00:00.000Z,0.20200,0.20379,0.20010,0.20205,390541.95017290,0.20205
2017-10-27T08:00:00.000Z,0.20207,0.20500,0.20013,0.20214,614014.29463910,0.20214
2017-10-27T12:00:00.000Z,0.20173,0.20218,0.20079,0.20140,481266.67929083,0.20140
2017-10-27T16:00:00.000Z,0.20120,0.20213,0.20000,0.20132,821340.92457053,0.20132
2017-10-27T20:00:00.000Z,0.20132,0.20357,0.20000,0.20210,559249.28102498,0.20210
2017-10-28T00:00:00.000Z,0.20247,0.20305,0.20048,0.20200,363139.93373584,0.20200
2017-10-28T04:00:00.000Z,0.20167,0.20197,0.20042,0.20149,208748.22846368,0.20149
2017-10-28T08:00:00.000Z,0.20149,0.20261,0.20069,0.20069,369503.04737314,0.20069
2017-10-28T12:00:00.000Z,0.20097,0.20134,0.19800,0.19899,821368.83615605,0.19899
2017-10-28T16:00:00.000Z,0.19842,0.20000,0.19800,0.19892,322490.73180226,0.19892
2017-10-28T20:00:00.000Z,0.19946,0.20137,0.19881,0.20137,497877.77128771,0.20137
2017-10-29T00:00:00.000Z,0.20137,0.20137,0.19643,0.19764,885098.06228222,0.19764
2017-10-29T04:00:00.000Z,0.19764,0.20160,0.19764,0.20000,404109.81652066,0.20000
2017-10-29T08:00:00.000Z,0.20000,0.20080,0.19765,0.19856,500982.85355530,0.19856
2017-10-29T12:00:00.000Z,0.19859,0.20502,0.19772,0.20201,920816.58750117,0.20201
2017-10-29T16:00:00.000Z,0.20065,0.20400,0.19963,0.20227,819851.06803778,0.20227
2017-10-29T20:00:00.000Z,0.20227,0.20493,0.20000,0.20181,874344.15744642,0.20181
2017-10-30T00:00:00.000Z,0.20181,0.20464,0.20000,0.20205,410389.40213849,0.20205
2017-10-30T04:00:00.000Z,0.20205,0.20439,0.20100,0.20259,331208.64046420,0.20259
2017-10-30T08:00:00.000Z,0.20259,0.20500,0.20180,0.20317,278636.66673082,0.20317
2017-10-30T12:00:00.000Z,0.20413,0.20484,0.20180,0.20201,393772.41027816,0.20201
2017-10-30T16:00:00.000Z,0.20270,0.20400,0.20101,0.20260,386475.33373551,0.20260
2017-10-30T20:00:00.000Z,0.20131,0.20348,0.20112,0.20160,572831.73114587,0.20160
2017-10-31T00:00:00.000Z,0.20152,0.20400,0.20145,0.20248,464505.42021311,0.20248
2017-10-31T04:00:00.000Z,0.20246,0.20317,0.20200,0.20253,208158.46655275,0.20253
2017-10-31T08:00:00.000Z,0.20253,0.20399,0.20200,0.20399,725932.70706668,0.20399
2017-10-31T12:00:00.000Z,0.20289,0.20489,0.20100,0.20100,1625603.34595932,0.20100
2017-10-31T16:00:00.000Z,0.20108,0.20207,0.20000,0.20164,760171.15476895,0.20164
2017-10-31T20:00:00.000Z,0.20110,0.20191,0.19901,0.19906,578692.08296196,0.19906
2017-11-01T00:00:00.000Z,0.19901,0.20198,0.19800,0.19950,569562.98386723,0.19950
2017-11-01T04:00:00.000Z,0.20000,0.20243,0.19800,0.20081,819952.69496427,0.20081
2017-11-01T08:00:00.000Z,0.19956,0.20183,0.19504,0.19600,795872.99322183,0.19600
2017-11-01T12:00:00.000Z,0.19646,0.20280,0.19501,0.19914,2180943.47108475,0.19914
2017-11-01T16:00:00.000Z,0.19918,0.19918,0.19500,0.19510,1337188.52673932,0.19510
2017-11-01T20:00:00.000Z,0.19522,0.19800,0.19030,0.19070,1915342.31122183,0.19070
2017-11-02T00:00:00.000Z,0.19087,0.19800,0.18802,0.19040,2307828.63917304,0.19040
2017-11-02T04:00:00.000Z,0.19040,0.19181,0.18500,0.18500,1078509.69407594,0.18500
2017-11-02T08:00:00.000Z,0.18653,0.19000,0.18000,0.19000,2174182.23028710,0.19000
2017-11-02T12:00:00.000Z,0.18998,0.19539,0.18443,0.19050,1164300.83144057,0.19050
2017-11-02T16:00:00.000Z,0.19050,0.19400,0.18955,0.19400,646635.29835347,0.19400
2017-11-02T20:00:00.000Z,0.19267,0.20489,0.18950,0.19700,1693684.05184433,0.19700
2017-11-03T00:00:00.000Z,0.19980,0.21990,0.19800,0.19869,4256800.01562322,0.19869
2017-11-03T04:00:00.000Z,0.19856,0.20989,0.19760,0.20211,1097220.03497587,0.20211
2017-11-03T08:00:00.000Z,0.20262,0.20876,0.20200,0.20460,710254.88933921,0.20460
2017-11-03T12:00:00.000Z,0.20239,0.21330,0.20053,0.20622,1593630.26397582,0.20622
2017-11-03T16:00:00.000Z,0.20691,0.21400,0.20606,0.21179,922485.57819253,0.21179
2017-11-03T20:00:00.000Z,0.21234,0.21500,0.20700,0.20700,1698780.94269326,0.20700
2017-11-04T00:00:00.000Z,0.20700,0.20999,0.20130,0.20202,1297458.32183683,0.20202
2017-11-04T04:00:00.000Z,0.20244,0.20490,0.20203,0.20324,380510.49609902,0.20324
2017-11-04T08:00:00.000Z,0.20332,0.20462,0.20155,0.20242,489103.66808352,0.20242
2017-11-04T12:00:00.000Z,0.20252,0.20606,0.20243,0.20300,211508.68961207,0.20300
2017-11-04T16:00:00.000Z,0.20300,0.20508,0.20291,0.20430,459362.17996657,0.20430
2017-11-04T20:00:00.000Z,0.20330,0.20462,0.20100,0.20110,451361.55303974,0.20110
2017-11-05T00:00:00.000Z,0.20110,0.20346,0.20100,0.20150,274888.02696864,0.20150
2017-11-05T04:00:00.000Z,0.20154,0.20440,0.20150,0.20350,366302.19958654,0.20350
2017-11-05T08:00:00.000Z,0.20350,0.20350,0.20154,0.20260,170539.77213182,0.20260
2017-11-05T12:00:00.000Z,0.20206,0.20206,0.19700,0.19985,998812.34854903,0.19985
2017-11-05T16:00:00.000Z,0.19985,0.20098,0.19767,0.19998,573292.65042816,0.19998
2017-11-05T20:00:00.000Z,0.19950,0.20100,0.19859,0.20096,202837.09977467,0.20096
2017-11-06T00:00:00.000Z,0.20008,0.20096,0.19876,0.20014,348930.10982189,0.20014
2017-11-06T04:00:00.000Z,0.20017,0.20200,0.19840,0.20062,974668.31157799,0.20062
2017-11-06T08:00:00.000Z,0.20000,0.20605,0.19800,0.20500,932870.16983859,0.20500
2017-11-06T12:00:00.000Z,0.20587,0.20700,0.20308,0.20500,865431.06440676,0.20500
2017-11-06T16:00:00.000Z,0.20454,0.20600,0.20100,0.20222,726399.35108813,0.20222
2017-11-06T20:00:00.000Z,0.20200,0.20626,0.20166,0.20334,603344.41136566,0.20334
2017-11-07T00:00:00.000Z,0.20334,0.20475,0.20016,0.20100,691415.92378720,0.20100
2017-11-07T04:00:00.000Z,0.20256,0.20410,0.20017,0.20290,959783.30720529,0.20290
2017-11-07T08:00:00.000Z,0.20299,0.20400,0.20166,0.20380,247832.24257581,0.20380
2017-11-07T12:00:00.000Z,0.20380,0.20648,0.20219,0.20269,697422.46006836,0.20269
2017-11-07T16:00:00.000Z,0.20271,0.20400,0.20103,0.20132,578087.63765936,0.20132
2017-11-07T20:00:00.000Z,0.20200,0.20800,0.20121,0.20578,1002978.04806925,0.20578
2017-11-08T00:00:00.000Z,0.20578,0.20744,0.20444,0.20631,871901.79969813,0.20631
2017-11-08T04:00:00.000Z,0.20631,0.20723,0.20479,0.20632,261816.05746210,0.20632
2017-11-08T08:00:00.000Z,0.20620,0.21100,0.20620,0.20846,871002.75621086,0.20846
2017-11-08T12:00:00.000Z,0.20846,0.21100,0.20846,0.21089,348263.00608261,0.21089
2017-11-08T16:00:00.000Z,0.21100,0.21500,0.20870,0.21158,1423536.04080567,0.21158
2017-11-08T20:00:00.000Z,0.21158,0.22365,0.21158,0.21817,2709596.47881617,0.21817
2017-11-09T00:00:00.000Z,0.21800,0.22259,0.21663,0.22139,1541627.04033614,0.22139
2017-11-09T04:00:00.000Z,0.22120,0.22200,0.21675,0.21995,1604921.42196623,0.21995
2017-11-09T08:00:00.000Z,0.21996,0.22400,0.21602,0.21854,1546883.50909632,0.21854
2017-11-09T12:00:00.000Z,0.21740,0.21970,0.21234,0.21963,1162217.91307591,0.21963
2017-11-09T16:00:00.000Z,0.21900,0.22200,0.21900,0.22010,1564947.48869603,0.22010
2017-11-09T20:00:00.000Z,0.22010,0.22010,0.21526,0.21735,806069.51298041,0.21735
2017-11-10T00:00:00.000Z,0.21743,0.22110,0.21628,0.21897,782154.02290974,0.21897
2017-11-10T04:00:00.000Z,0.21883,0.22138,0.21670,0.21685,1836779.04802326,0.21685
2017-11-10T08:00:00.000Z,0.21661,0.21740,0.21400,0.21550,1161954.88609882,0.21550
2017-11-10T12:00:00.000Z,0.21550,0.21898,0.20490,0.20872,2663065.39214679,0.20872
2017-11-10T16:00:00.000Z,0.20848,0.21007,0.20000,0.20399,2669047.07746429,0.20399
2017-11-10T20:00:00.000Z,0.20343,0.21330,0.20103,0.20379,1852786.96378269,0.20379
2017-11-11T00:00:00.000Z,0.20379,0.21300,0.20356,0.20675,820405.90095482,0.20675
2017-11-11T04:00:00.000Z,0.20675,0.20910,0.20500,0.20882,303763.55101996,0.20882
2017-11-11T08:00:00.000Z,0.20882,0.21300,0.20501,0.20501,573514.67471019,0.20501
2017-11-11T12:00:00.000Z,0.20559,0.20800,0.20100,0.20500,1145522.70444433,0.20500
2017-11-11T16:00:00.000Z,0.20503,0.21350,0.20500,0.20751,2223287.51143558,0.20751
2017-11-11T20:00:00.000Z,0.21032,0.21256,0.20701,0.21027,810631.92755601,0.21027
2017-11-12T00:00:00.000Z,0.20964,0.21104,0.19840,0.20354,3806340.27791656,0.20354
2017-11-12T04:00:00.000Z,0.20100,0.20550,0.18950,0.19000,4846476.75597362,0.19000
2017-11-12T08:00:00.000Z,0.19265,0.21001,0.19006,0.20300,2734804.08147567,0.20300
2017-11-12T12:00:00.000Z,0.20302,0.20990,0.19500,0.19889,2068617.61821296,0.19889
2017-11-12T16:00:00.000Z,0.19855,0.20600,0.19800,0.20002,2237764.62471699,0.20002
2017-11-12T20:00:00.000Z,0.20005,0.20550,0.19870,0.20000,554374.46067611,0.20000
